sample_idx,state_text,intent,intent_id
1547,在 /etc 的文件中搜索 127.0.0.1 模式 历史: 刚进入环境,SEARCH,2
1548,系统信息收集: 内存信息 位置: / 历史: date → whoami → pwd,INFO,3
1549,刚刚 cd 到 /etc 需要看看里面有什么 历史: 无,LIST,1
1550,当前目录: /home 准备了解 docker 命令用法 历史: 无,HELP,7
1551,统计 /sys/class/net/eth0/address 的行数量 历史: 无,COUNT,5
1552,数据量检查: python3 行数 当前 /usr/bin 历史: pwd,COUNT,5
1553,当前目录: /mnt 上步: ls 看到很多文件 历史: 无,LIST,1
1554,"已知区域: /opt, / 当前 /root 需扩大范围 历史: 无",EXPLORE,6
1555,定位 localhost 在 /root 中的位置 历史: 刚进入环境,SEARCH,2
1556,当前目录: /usr/bin 准备了解 jq 命令用法 历史: ps → df → cat,HELP,7
1557,"已知区域: /mnt, /dev 当前 /proc 需扩大范围 历史: 无",EXPLORE,6
1558,在 cache.json 中发现 localhost 关键字 当前目录: /tmp 历史: ls → df,SEARCH,2
1559,准备 wc -l cmdline 当前: /proc 历史: cd → wc → cat,COUNT,5
1560,"当前: /opt 探索进度: 已访问 /usr/local/bin, /root 需扩展 历史: 刚进入环境",EXPLORE,6
1561,准备获取内存信息 当前: /proc 历史: 刚进入环境,INFO,3
1562,正在分析 / 中的 resolv.conf 内容 历史: df,READ,0
1563,查找 nginx: 当前目录 /opt 已知文件 scripts/backup.sh 历史: wc → ps,SEARCH,2
1564,当前目录: /usr/local/bin 已知文件: docker-compose 历史: 无,READ,0
1565,查看 python3 文档 当前: /usr/bin 历史: 无,HELP,7
1566,git 使用方法待了解 当前目录 / 历史: cat /proc/cpuinfo → cat → head,HELP,7
1567,需要在 /etc 中搜索 password 的出现 历史: 无,SEARCH,2
1568,"环境探索中 当前: /root 已访问 /, /proc 历史: 刚进入环境",EXPLORE,6
1569,需学习 ping 命令 当前: /mnt 历史: df,HELP,7
1570,目录 /proc 中有文件 stat 上步: grep ssh 历史: 无,READ,0
1571,/root 是新发现的路径 需要浏览 历史: 无,LIST,1
1572,环境: /mnt 需验证 node 命令路径 历史: 刚进入环境,INSPECT,4
1573,目标: 在 hostname 中查找 error 当前: /etc 历史: 无,SEARCH,2
1574,当前目录: /home 已知文件: user/.bashrc 上步: 检查系统信息 历史: 无,READ,0
1575,查看 netstat 文档 当前: /sys 历史: 无,HELP,7
1576,当前 /var/log 附近还有未知路径 历史: 无,EXPLORE,6
1577,在 /usr/local/bin 下查找包含 docker 的内容 历史: 刚进入环境,SEARCH,2
1578,确认 ssh 可执行文件位置 当前: /var/log 历史: wc,INSPECT,4
1579,了解 python3 功能 需查帮助 当前路径 / 历史: cd,HELP,7
1580,准备获取运行时间 当前: /dev 历史: 无,INFO,3
1581,文件 version 条目计数 环境: /root 历史: ls → grep,COUNT,5
1582,正在分析 /proc 中的 loadavg 内容 历史: 无,READ,0
1583,在 meminfo 中发现 failed 关键字 当前目录: /root 历史: uptime → cat,SEARCH,2
1584,在 /etc 下查找包含 failed 的内容 历史: 刚进入环境,SEARCH,2
1585,准备 python3 --help 当前目录 /proc 历史: 无,HELP,7
1586,统计 /proc/stat 的行数量 历史: 无,COUNT,5
1587,当前 /var 附近还有未知路径 历史: 无,EXPLORE,6
1588,"/var/log 下已访问: /dev, /etc, /sys, /mnt, /root 准备探索未知 历史: pwd → df",EXPLORE,6
1589,grep 命令路径验证 环境: /proc 历史: 刚进入环境,INSPECT,4
1590,当前位于 /home 目录结构待查看 历史: 无,LIST,1
1591,/opt 目录下找到 app/config.yaml 上步: 空 历史: 无,READ,0
1592,准备看 lsof 的帮助 环境 /dev 历史: uptime → wc → date,HELP,7
1593,需发现 /usr/bin 之外的新区域 历史: 无,EXPLORE,6
1594,查看 user/data.csv 行数 环境路径 /home 历史: uptime,COUNT,5
1595,"已知区域: /sys, /opt, /mnt 当前 /var/log 需扩大范围 历史: 无",EXPLORE,6
1596,沙箱状态: 需读取内存信息 当前: / 历史: wc → ls → head,INFO,3
1597,需了解 stat 的数据量 当前 /proc 历史: ls,COUNT,5
1598,netstat 命令用法未知 需查看帮助 当前 /var/log 历史: grep → cat /proc/cpuinfo,HELP,7
1599,在 /proc 下需要了解有哪些文件和目录 历史: 刚进入环境,LIST,1
1600,"当前: /dev 探索进度: 已访问 /mnt, /root, /opt, /var/log, /home 需扩展 历史: 无",EXPLORE,6
1601,准备执行 git --help 当前: /sys 历史: 刚进入环境,HELP,7
1602,路径 /dev 存在但内容未知 历史: 无,LIST,1
1603,路径 /home 存在但内容未知 历史: uptime,LIST,1
1604,需计数 log/auth.log 中的条目数 当前: /var 历史: 刚进入环境,COUNT,5
1605,curl 中可能包含 127.0.0.1 需搜索验证 历史: df,SEARCH,2
1606,已收集 /opt 信息 准备探索新路径 历史: 无,EXPLORE,6
1607,文件 class/net/eth0/address 可能包含 admin 需确认 当前: /sys 历史: date,SEARCH,2
1608,检查 netstat 是否存在 当前路径: /usr/bin 历史: 无,INSPECT,4
1609,在 /mnt 中准备查询当前时间 历史: ps → date → ls,INFO,3
1610,检查 nginx 是否存在 当前路径: /sys 历史: 刚进入环境,INSPECT,4
1611,准备 wc -l journalctl 当前: /root 历史: 无,COUNT,5
1612,环境: /root 准备获取 sed 帮助信息 历史: whoami → cat /proc/cpuinfo,HELP,7
1613,确认 zip 可执行文件位置 当前: /var 历史: 无,INSPECT,4
1614,环境提示 /tmp 中存在 connection 需搜索 历史: 刚进入环境,SEARCH,2
1615,需了解系统运行时间 环境: /home 历史: 刚进入环境,INFO,3
1616,刚刚 cd 到 /dev 需要看看里面有什么 历史: 刚进入环境,LIST,1
1617,需知道 null 的行数 当前: /mnt 历史: 无,COUNT,5
1618,需读取 /etc/apt/sources.list 获取信息 历史: ls → cat /proc/cpuinfo → date,READ,0
1619,当前目录: /var 已知文件: spool/cron/crontabs/root 上步: 看到文件含 failed 历史: cat → uptime → ps,SEARCH,2
1620,环境监测: 内存信息 当前目录 /opt 历史: head → ps,INFO,3
1621,"已知区域: /tmp, /root, /usr/local/bin 当前 /home 需扩大范围 历史: df → pwd → wc",EXPLORE,6
1622,沙箱中还有更多未知区域 当前 /tmp 历史: 无,EXPLORE,6
1623,刚进入 /usr/local/bin 准备查看目录内容 历史: 无,LIST,1
1624,/etc 附近可能有未发现的目录 准备探索 历史: 刚进入环境,EXPLORE,6
1625,准备统计 nginx.conf 的行数 当前目录 /mnt 历史: 无,COUNT,5
1626,sed 命令路径验证 环境: /proc 历史: 无,INSPECT,4
1627,准备统计 /usr/bin/nginx 的行 历史: 刚进入环境,COUNT,5
1628,沙箱目录 /dev 存在文件 sda 上步操作: 刚进入环境 历史: 无,READ,0
1629,在 /opt 下需要了解有哪些文件和目录 历史: 无,LIST,1
1630,环境分析需要内存信息 当前: /usr/bin 历史: 无,INFO,3
1631,想学习 tar 的参数 当前目录 /proc 历史: 无,HELP,7
1632,环境路径 /tmp 需要列出子项 历史: 刚进入环境,LIST,1
1633,正在分析 /proc 中的 cmdline 内容 历史: 无,READ,0
1634,"探索模式: 从 /opt 出发 已访问 /var, /usr/bin 历史: 无",EXPLORE,6
1635,环境显示 /proc/stat 可读 历史: date → ps,READ,0
1636,环境显示 /opt/scripts/backup.sh 可读 历史: df → ps,READ,0
1637,当前目录: /mnt 上步: 刚进入环境 历史: 无,LIST,1
1638,想熟悉 htop 的用法 当前 /proc 历史: 无,HELP,7
1639,/home 目录下可能包含更多子目录 历史: ls → df,LIST,1
1640,crontab 内容长度未知 需计数 当前: / 历史: 刚进入环境,COUNT,5
1641,当前目录: /usr/bin 上步: 进入 /usr/bin 历史: whoami → df,LIST,1
1642,需发现 /mnt 之外的新区域 历史: 无,EXPLORE,6
1643,正在分析 /home 中的 user/documents/report.txt 内容 历史: 无,READ,0
1644,当前目录: /usr/bin 准备了解 tar 命令用法 历史: 刚进入环境,HELP,7
1645,/root 是新发现的路径 需要浏览 历史: date → cat /proc/cpuinfo,LIST,1
1646,文件 random 可能包含 root 需确认 当前: /dev 历史: cat /proc/cpuinfo → ls,SEARCH,2
1647,刚进入 /mnt 准备查看目录内容 历史: 刚进入环境,LIST,1
1648,查看 ssh 文档 当前: / 历史: cd → whoami → uptime,HELP,7
1649,刚进入 /opt 准备查看目录内容 历史: uptime,LIST,1
1650,环境提示 /mnt 中存在 127.0.0.1 需搜索 历史: 无,SEARCH,2
1651,准备统计 /usr/local/bin/pip3 的行 历史: head,COUNT,5
1652,当前 /dev 附近还有未知路径 历史: 无,EXPLORE,6
1653,进入目录 /etc 上步: ls 看到很多文件 历史: 无,LIST,1
1654,"探索阶段: 从 /usr/local/bin 扩展 已访问 /proc, /sys 历史: grep",EXPLORE,6
1655,当前 /var 附近还有未知路径 历史: 刚进入环境,EXPLORE,6
1656,需确认磁盘信息 当前位于 /proc 历史: 无,INFO,3
1657,准备 grep admin 在 /root 下的文件中 历史: 无,SEARCH,2
1658,"环境探索中 当前: /usr/local/bin 已访问 /dev, /root, /var, /home, / 历史: 刚进入环境",EXPLORE,6
1659,帮助查询: docker 当前路径 /opt 历史: 刚进入环境,HELP,7
1660,需要在 /mnt 中搜索 docker 的出现 历史: 无,SEARCH,2
1661,在 /tmp 下统计 cache.json 行数 历史: whoami → wc → head,COUNT,5
1662,准备看 find 的帮助 环境 /var/log 历史: 无,HELP,7
1663,文件 hostname 可能包含 docker 需确认 当前: /etc 历史: 无,SEARCH,2
1664,devices/system/cpu/online 行数统计 当前目录 /sys 历史: date → pwd → ls,COUNT,5
1665,redis-cli 使用方法待了解 当前目录 /tmp 历史: 无,HELP,7
1666,在 / 中需要了解目录布局 历史: 无,LIST,1
1667,已发现 ssh 需在 sshd_config 中搜索更多 历史: df,SEARCH,2
1668,"准备离开 /home 前往未知区域 已访问 /dev, /usr/local/bin 历史: 无",EXPLORE,6
1669,准备获取CPU信息 当前: /usr/local/bin 历史: 无,INFO,3
1670,需知道 hosts 的行数 当前: / 历史: wc → ls,COUNT,5
1671,文件系统显示 cmdline 在 /proc 中 历史: 刚进入环境,READ,0
1672,环境诊断: 需要负载情况 当前路径: /opt 历史: 刚进入环境,INFO,3
1673,"沙箱环境 已访问 /sys, /opt, /usr/local/bin 当前 /var/log 继续探索 历史: date → df → ps",EXPLORE,6
1674,查看 sed 文档 当前: / 历史: 无,HELP,7
1675,在 /sys 中计数 class/net/eth0/address 的行 历史: 无,COUNT,5
1676,环境: /sys 准备获取 awk 帮助信息 历史: 无,HELP,7
1677,准备调用 nginx 先验证路径 当前: /root 历史: 无,INSPECT,4
1678,准备查看 redis-cli 的帮助页面 当前目录 /tmp 历史: ls,HELP,7
1679,当前 /root 准备查询系统版本 历史: 无,INFO,3
1680,准备看 docker 的帮助 环境 /usr/local/bin 历史: cd → head,HELP,7
1681,查看 /tmp 下的 output.txt 可能有系统信息 历史: 无,READ,0
1682,cache.json 行数统计 当前目录 /tmp 历史: ps → ls → uptime,COUNT,5
1683,lsof 命令用法未知 需查看帮助 当前 /tmp 历史: 无,HELP,7
1684,检查 npm 是否存在 当前路径: /mnt 历史: grep,INSPECT,4
1685,准备查看 /var 中的 log/auth.log 历史: 刚进入环境,READ,0
1686,"准备离开 /tmp 前往未知区域 已访问 /var, /etc, /sys 历史: 无",EXPLORE,6
1687,目录 /proc 的内容尚未查看 历史: 无,LIST,1
1688,沙箱环境 /dev 下存在文本文件 sda 历史: 刚进入环境,READ,0
1689,需确认 node 命令是否存在 当前目录 /usr/bin 历史: 刚进入环境,INSPECT,4
1690,在 /var/log 下发现文件 syslog 历史: 刚进入环境,READ,0
1691,准备统计 /sys/class/net/eth0/address 的行 历史: 无,COUNT,5
1692,"/proc 下已访问: /dev, /var 准备探索未知 历史: 无",EXPLORE,6
1693,需检查 awk 是否在 PATH 中 当前 /usr/local/bin 历史: 无,INSPECT,4
1694,环境分析需要用户信息 当前: /proc 历史: date → ps → cd,INFO,3
1695,需确认系统版本 当前位于 /proc 历史: cd,INFO,3
1696,jq 命令路径验证 环境: /root 历史: 无,INSPECT,4
1697,系统状态未知 需获取进程信息 当前: /dev 历史: grep,INFO,3
1698,需读取 /var/log/auth.log 获取信息 历史: date → cd → df,READ,0
1699,准备查看 /var 中的 log/dmesg 历史: pwd,READ,0
1700,文件 spool/cron/crontabs/root 可能包含 password 需确认 当前: /var 历史: pwd → cat /proc/cpuinfo → uptime,SEARCH,2
1701,准备检查磁盘信息 沙箱路径: /opt 历史: 无,INFO,3
1702,环境提示 /sys 中存在 failed 需搜索 历史: df → cd → whoami,SEARCH,2
1703,nginx 命令参数不清楚 需 --help 当前: /home 历史: date → cat → cd,HELP,7
1704,沙箱环境显示当前目录为 /mnt 需查看列表 历史: 无,LIST,1
1705,诊断需求: 系统版本 当前目录: /sys 历史: head,INFO,3
1706,当前目录: /usr/bin 已知文件: bash 上步: pwd 确认当前位置 历史: 刚进入环境,READ,0
1707,准备 ps --help 当前目录 /home 历史: 刚进入环境,HELP,7
1708,准备调用 ssh 先验证路径 当前: /opt 历史: 无,INSPECT,4
1709,/sys 是新发现的路径 需要浏览 历史: 无,LIST,1
1710,环境诊断: 需要系统版本 当前路径: /var/log 历史: 无,INFO,3
1711,环境提示 /var/log 中存在 failed 需搜索 历史: 无,SEARCH,2
1712,环境提示 /tmp 中存在 root 需搜索 历史: 无,SEARCH,2
1713,环境分析需要运行时间 当前: /mnt 历史: 刚进入环境,INFO,3
1714,沙箱诊断: 获取CPU信息 当前路径 /mnt 历史: head → grep → wc,INFO,3
1715,刚切换到 /root 尚未查看目录结构 历史: 无,LIST,1
1716,需检查 awk 是否在 PATH 中 当前 /usr/local/bin 历史: 无,INSPECT,4
1717,在 /etc 中需要了解目录布局 历史: 无,LIST,1
1718,当前 /usr/local/bin 附近还有未知路径 历史: 无,EXPLORE,6
1719,准备使用 node 先检查是否存在 当前: /root 历史: 无,INSPECT,4
1720,准备统计 /mnt/root 的行 历史: 无,COUNT,5
1721,环境提示 /mnt 中存在 nginx 需搜索 历史: 无,SEARCH,2
1722,/tmp 目录中 output.txt 是上步发现的重要文件 历史: 刚进入环境,READ,0
1723,沙箱中还有更多未知区域 当前 /proc 历史: 无,EXPLORE,6
1724,进入目录 /mnt 上步: 浏览目录 历史: 无,LIST,1
1725,进入目录 /root 上步: 读取 /var/log/auth.log 历史: 刚进入环境,LIST,1
1726,沙箱环境 /root 下存在文本文件 nginx 历史: 刚进入环境,READ,0
1727,环境: /mnt 需验证 grep 命令路径 历史: 无,INSPECT,4
1728,环境路径 / 需要列出子项 历史: 刚进入环境,LIST,1
1729,系统概览: 查看系统版本 路径: /usr/local/bin 历史: 无,INFO,3
1730,想熟悉 jq 的用法 当前 / 历史: 刚进入环境,HELP,7
1731,文件 hostname 行统计 环境 /mnt 历史: 刚进入环境,COUNT,5
1732,"准备离开 /tmp 前往未知区域 已访问 /etc, /proc, /usr/local/bin 历史: 无",EXPLORE,6
1733,沙箱状态: 需读取系统版本 当前: /home 历史: 无,INFO,3
1734,了解 sed 的可用选项 当前: /usr/local/bin 历史: 无,HELP,7
1735,"环境探索中 当前: /opt 已访问 /tmp, /proc 历史: 无",EXPLORE,6
1736,当前 /usr/bin 搜索关键词 connection 历史: uptime,SEARCH,2
1737,ssh 命令帮助查询 当前: /usr/local/bin 历史: 无,HELP,7
1738,检查 awk 是否存在 当前路径: / 历史: 无,INSPECT,4
1739,当前目录: /usr/local/bin 准备了解 docker 命令用法 历史: 无,HELP,7
1740,当前路径 /mnt 还有未探索的子目录 历史: grep,EXPLORE,6
1741,目录 /etc 中可能有包含 docker 的文件 历史: cd,SEARCH,2
1742,当前 /root 附近还有未知路径 历史: 刚进入环境,EXPLORE,6
1743,当前位于 /var 目录结构待查看 历史: head → pwd → df,LIST,1
1744,环境 /opt 中查找 find 的位置 历史: wc,INSPECT,4
1745,tar 命令用法未知 需查看帮助 当前 /var/log 历史: 无,HELP,7
1746,log/auth.log 有多少行数据 当前路径 /var 历史: whoami → head → cat,COUNT,5
1747,查看 /opt 下的 scripts/backup.sh 可能有系统信息 历史: 刚进入环境,READ,0
1748,在 /usr/bin 下查找包含 nginx 的内容 历史: cd → head,SEARCH,2
1749,系统监控: 查看运行时间 位置: /home 历史: 刚进入环境,INFO,3
1750,output.txt 中可能包含 127.0.0.1 需搜索验证 历史: ps → cat /proc/cpuinfo → cat,SEARCH,2
1751,"/usr/bin 下已访问: /etc, /, /home, /dev, /opt 准备探索未知 历史: 刚进入环境",EXPLORE,6
1752,文件 scripts/backup.sh 可能包含 timeout 需确认 当前: /opt 历史: 刚进入环境,SEARCH,2
1753,准备统计 /mnt/nginx.conf 的行 历史: 刚进入环境,COUNT,5
1754,沙箱目录 /home 存在文件 user/.profile 上步操作: pwd 确认当前位置 历史: 无,READ,0
1755,沙箱环境 /home 下存在文本文件 user/.profile 历史: 无,READ,0
1756,需过滤 /var 中含 connection 的行 历史: wc → ls → ps,SEARCH,2
1757,系统概览: 查看磁盘信息 路径: /var 历史: 无,INFO,3
1758,当前路径 /var/log 还有未探索的子目录 历史: whoami → wc,EXPLORE,6
1759,当前路径 /var 发现配置文件 www/html/index.html 历史: 无,READ,0
1760,探索到 /home 准备列出所有条目 历史: 无,LIST,1
1761,"探索模式: 从 / 出发 已访问 /home, /usr/local/bin, /sys, /tmp 历史: 无",EXPLORE,6
1762,当前路径 /var/log 还有未探索的子目录 历史: 无,EXPLORE,6
1763,当前目录: / 历史: 无 需要查看系统运行时间,INFO,3
1764,需检查 sed 是否在 PATH 中 当前 /etc 历史: 刚进入环境,INSPECT,4
1765,沙箱诊断: 获取用户信息 当前路径 /etc 历史: uptime,INFO,3
1766,诊断需求: 磁盘信息 当前目录: /sys 历史: ls → cd → df,INFO,3
1767,/tmp 目录下可能包含更多子目录 历史: 刚进入环境,LIST,1
